ZTime,Time,OAT,DT,SLP,WD,WS,SKY,PPT,PPT6,Plsr.Event,Plsr.Source
20161216150000,20161216070000,94,33,10121,290,26,4,0,-9999,,
20161216160000,20161216080000,100,33,10127,290,31,-9999,0,-9999,,
20161216170000,20161216090000,100,39,10140,-9999,15,-9999,0,-9999,,
20161216180000,20161216100000,111,39,10146,280,36,4,0,-9999,,
20161216190000,20161216110000,106,28,10151,310,46,4,0,-9999,,
20161216200000,20161216120000,111,17,10149,320,67,0,0,-9999,,
20161216210000,20161216130000,122,22,10146,330,51,2,0,-9999,,
20161216220000,20161216140000,117,11,10146,290,72,2,0,-9999,,
20161216230000,20161216150000,122,11,10148,300,51,0,0,-9999,,
20161217000000,20161216160000,111,17,10155,300,57,0,0,-9999,,
20161217010000,20161216170000,100,22,10161,300,51,0,0,-9999,,
20161217020000,20161216180000,94,22,10169,300,41,0,0,-9999,,
20161217030000,20161216190000,94,22,10176,300,41,0,0,-9999,,
20161217040000,20161216200000,89,17,10183,300,36,0,0,-9999,,
20161217050000,20161216210000,89,17,10190,300,26,0,0,-9999,,
20161217060000,20161216220000,83,11,10196,280,26,0,0,-9999,,
20161217070000,20161216230000,72,17,10205,260,15,0,0,-9999,,
20161217080000,20161217000000,56,11,10208,280,15,0,0,-9999,,
20161217090000,20161217010000,50,6,10213,0,0,0,0,-9999,,
20161217100000,20161217020000,50,6,10221,270,31,0,0,-9999,,
20161217110000,20161217030000,50,6,10230,0,0,0,0,-9999,,
20161217120000,20161217040000,39,0,10231,0,0,0,0,-9999,,
20161217130000,20161217050000,22,-6,10235,0,0,0,0,-9999,,
20161217140000,20161217060000,33,-6,10240,40,15,0,0,-9999,,
20161217150000,20161217070000,28,-11,10249,0,0,0,0,-9999,,
20161217160000,20161217080000,33,6,10254,0,0,0,0,-9999,,
20161217170000,20161217090000,61,11,10262,30,15,0,0,-9999,,
20161217180000,20161217100000,78,22,10269,360,21,0,0,-9999,,
20161217190000,20161217110000,89,22,10269,360,21,0,0,-9999,,
20161217200000,20161217120000,94,-33,10263,350,36,0,0,-9999,,
20161217210000,20161217130000,100,-33,10254,350,26,0,0,-9999,,
20161217220000,20161217140000,111,-39,10250,0,0,0,0,-9999,,
20161217230000,20161217150000,111,-44,10251,10,21,0,0,-9999,,
20161218000000,20161217160000,100,-28,10251,350,21,0,0,-9999,,
20161218010000,20161217170000,94,-39,10249,310,15,0,0,-9999,,
20161218020000,20161217180000,83,-17,10251,250,15,0,0,-9999,,
20161218030000,20161217190000,61,-17,10256,0,0,0,0,-9999,,
20161218040000,20161217200000,56,-17,10261,0,0,0,0,-9999,,
20161218050000,20161217210000,44,-11,10268,0,0,0,0,-9999,,
20161218060000,20161217220000,39,-17,10268,0,0,0,0,-9999,,
20161218070000,20161217230000,39,-17,10272,0,0,0,0,-9999,,
20161218080000,20161218000000,28,-17,10275,0,0,0,0,-9999,,
20161218090000,20161218010000,28,-11,10269,0,0,0,0,-9999,,
20161218100000,20161218020000,17,-17,10270,0,0,0,0,-9999,,
20161218110000,20161218030000,17,-11,10274,270,15,0,0,-9999,,
20161218120000,20161218040000,11,-17,10273,250,15,0,0,-9999,,
20161218130000,20161218050000,22,-11,10275,0,0,0,0,-9999,,
20161218140000,20161218060000,6,-17,10280,0,0,0,0,-9999,,
20161218150000,20161218070000,22,-22,10284,0,0,0,0,-9999,,
20161218160000,20161218080000,33,-28,10287,360,41,0,0,-9999,,
20161218170000,20161218090000,61,-28,10289,360,36,0,0,-9999,,
20161218180000,20161218100000,83,-39,10294,20,51,0,0,-9999,,
20161218190000,20161218110000,89,-44,10295,20,51,0,0,-9999,,
20161218200000,20161218120000,94,-39,10283,340,21,0,0,-9999,,
20161218210000,20161218130000,100,-44,10271,-9999,-9999,0,0,-9999,,
20161218220000,20161218140000,111,-39,10269,-9999,-9999,0,0,-9999,,
20161218230000,20161218150000,111,-44,10268,340,26,0,0,-9999,,
20161219000000,20161218160000,106,-33,10266,10,31,0,0,-9999,,
20161219010000,20161218170000,83,-28,10271,20,57,0,0,-9999,,
20161219020000,20161218180000,78,-28,10278,10,41,0,0,-9999,,
20161219030000,20161218190000,72,-33,10289,20,46,0,0,-9999,,
20161219040000,20161218200000,72,-28,10290,300,21,0,0,-9999,,
20161219050000,20161218210000,67,-28,10293,260,26,0,0,-9999,,
20161219060000,20161218220000,50,-28,10297,0,0,0,0,-9999,,
20161219070000,20161218230000,39,-28,10298,0,0,0,0,-9999,,
20161219080000,20161219000000,33,-17,10300,0,0,0,0,-9999,,
20161219090000,20161219010000,22,-28,10298,0,0,0,0,-9999,,
20161219100000,20161219020000,17,-28,10297,0,0,0,0,-9999,,
20161219110000,20161219030000,17,-28,10294,0,0,0,0,-9999,,
20161219120000,20161219040000,11,-33,10295,0,0,0,0,-9999,,
20161219130000,20161219050000,6,-33,10296,0,0,0,0,-9999,,
20161219140000,20161219060000,11,-33,10302,270,21,0,0,-9999,,
20161219150000,20161219070000,17,-28,10306,0,0,0,0,-9999,,
20161219160000,20161219080000,22,-17,10314,0,0,0,0,-9999,,
20161219170000,20161219090000,44,0,10313,0,0,0,0,-9999,,
20161219180000,20161219100000,61,-6,10318,0,0,0,0,-9999,,
20161219190000,20161219110000,78,-6,10317,360,15,0,0,-9999,,
20161219200000,20161219120000,94,-17,10302,20,15,0,0,-9999,,
20161219210000,20161219130000,111,-6,10287,0,0,0,0,-9999,,
20161219220000,20161219140000,111,0,10285,350,21,0,0,-9999,,
20161219230000,20161219150000,122,11,10280,350,31,0,0,-9999,,
20161220000000,20161219160000,111,11,10286,330,15,0,0,-9999,,
20161220010000,20161219170000,106,6,10274,0,0,0,0,-9999,,
20161220020000,20161219180000,89,11,10277,300,15,0,0,-9999,,
20161220030000,20161219190000,78,17,10279,0,0,0,0,-9999,,
20161220040000,20161219200000,72,11,10282,20,51,0,0,-9999,,
20161220050000,20161219210000,72,17,10282,320,15,0,0,-9999,,
20161220060000,20161219220000,67,11,10280,270,21,0,0,-9999,,
20161220070000,20161219230000,56,11,10283,280,15,0,0,-9999,,
20161220080000,20161220000000,50,17,10284,260,15,0,0,-9999,,
20161220090000,20161220010000,44,11,10280,0,0,0,0,-9999,,
20161220100000,20161220020000,28,0,10282,0,0,0,0,-9999,,
20161220110000,20161220030000,28,6,10283,0,0,0,0,-9999,,
20161220120000,20161220040000,28,0,10280,0,0,0,0,-9999,,
20161220130000,20161220050000,22,6,10275,0,0,0,0,-9999,,
20161220140000,20161220060000,33,6,10277,0,0,0,0,-9999,,
20161220150000,20161220070000,28,0,10280,0,0,0,0,-9999,,
20161220160000,20161220080000,44,11,10280,240,15,0,0,-9999,,
20161220170000,20161220090000,67,17,10284,0,0,0,0,-9999,,
20161220180000,20161220100000,83,22,10283,360,21,0,0,-9999,,
20161220190000,20161220110000,94,17,10276,-9999,15,0,0,-9999,,
20161220200000,20161220120000,117,17,10260,20,26,0,0,-9999,,
20161220210000,20161220130000,128,17,10250,0,0,0,0,-9999,,
20161220220000,20161220140000,139,17,10241,0,0,0,0,-9999,,
20161220230000,20161220150000,144,28,10235,0,0,0,0,-9999,,
20161221000000,20161220160000,133,28,10232,340,26,0,0,-9999,,
20161221010000,20161220170000,106,44,10230,360,26,0,0,-9999,,
20161221020000,20161220180000,100,50,10231,340,21,0,0,-9999,,
20161221030000,20161220190000,106,44,10235,0,0,0,0,-9999,,
20161221040000,20161220200000,100,22,10234,350,31,0,0,-9999,,
20161221050000,20161220210000,106,11,10228,280,21,0,0,-9999,,
20161221060000,20161220220000,89,22,10228,0,0,0,0,-9999,,
20161221070000,20161220230000,83,39,10228,0,0,0,0,-9999,,
20161221080000,20161221000000,72,22,10224,0,0,0,0,-9999,,
20161221090000,20161221010000,78,28,10222,260,15,0,0,-9999,,
20161221100000,20161221020000,72,22,10215,230,15,0,0,-9999,,
20161221110000,20161221030000,56,17,10212,90,15,0,0,-9999,,
20161221120000,20161221040000,56,17,10208,0,0,0,0,-9999,,
20161221130000,20161221050000,56,17,10209,0,0,0,0,-9999,,
20161221140000,20161221060000,89,33,10205,270,31,0,0,-9999,,
20161221150000,20161221070000,117,39,10207,340,41,0,0,-9999,,
20161221160000,20161221080000,117,44,10208,340,26,0,0,-9999,,
20161221170000,20161221090000,128,39,10209,340,46,-9999,0,-9999,,
20161221180000,20161221100000,139,44,10209,350,41,0,0,-9999,,
20161221190000,20161221110000,150,50,10205,350,31,0,0,-9999,,
20161221200000,20161221120000,161,33,10194,340,31,0,0,-9999,,
20161221210000,20161221130000,172,33,10182,320,36,0,0,-9999,,
20161221220000,20161221140000,178,39,10177,330,26,0,0,-9999,,
20161221230000,20161221150000,172,50,10173,20,72,0,0,-9999,,
20161222000000,20161221160000,156,44,10172,30,67,0,0,-9999,,
20161222010000,20161221170000,139,39,10170,10,57,0,0,-9999,,
20161222020000,20161221180000,133,33,10172,340,57,0,0,-9999,,
20161222030000,20161221190000,122,33,10176,350,41,0,0,-9999,,
20161222040000,20161221200000,133,22,10179,330,36,0,0,-9999,,
20161222050000,20161221210000,122,22,10180,270,36,0,0,-9999,,
20161222060000,20161221220000,122,17,10180,290,36,0,0,-9999,,
20161222070000,20161221230000,122,11,10176,320,31,0,0,-9999,,
20161222080000,20161222000000,128,6,10171,320,31,0,0,-9999,,
20161222090000,20161222010000,122,6,10167,340,41,0,0,-9999,,
20161222100000,20161222020000,72,11,10168,0,0,0,0,-9999,,
20161222110000,20161222030000,61,11,10167,0,0,0,0,-9999,,
20161222120000,20161222040000,83,6,10163,310,31,0,0,-9999,,
20161222130000,20161222050000,94,6,10163,290,26,0,0,-9999,,
20161222140000,20161222060000,89,0,10162,290,21,0,0,-9999,,
20161222150000,20161222070000,83,6,10166,280,36,0,0,-9999,,
20161222160000,20161222080000,83,6,10171,270,26,0,0,-9999,,
20161222170000,20161222090000,106,33,10173,-9999,15,0,0,-9999,,
20161222180000,20161222100000,117,50,10178,10,15,0,0,-9999,,
20161222190000,20161222110000,128,61,10177,350,15,0,0,-9999,,
20161222200000,20161222120000,144,33,10165,310,15,0,0,-9999,,
20161222210000,20161222130000,161,17,10156,350,21,0,0,-9999,,
20161222220000,20161222140000,167,22,10152,360,36,0,0,-9999,,
20161222230000,20161222150000,167,22,10151,10,15,0,0,-9999,,
20161223000000,20161222160000,161,28,10154,360,21,0,0,-9999,,
20161223010000,20161222170000,139,28,10151,0,0,0,0,-9999,,
20161223020000,20161222180000,111,39,10160,0,0,0,0,-9999,,
20161223030000,20161222190000,100,44,10163,0,0,0,0,-9999,,
20161223040000,20161222200000,100,78,10166,310,21,0,0,-9999,,
20161223050000,20161222210000,83,67,10165,0,0,0,0,-9999,,
20161223060000,20161222220000,83,67,10165,0,0,0,0,-9999,,
20161223070000,20161222230000,83,67,10162,0,0,0,0,-9999,,
20161223080000,20161223000000,89,50,10154,0,0,0,0,-9999,,
20161223090000,20161223010000,83,44,10144,-9999,15,-9999,0,-9999,,
20161223100000,20161223020000,100,39,10137,180,26,-9999,0,-9999,,
20161223110000,20161223030000,122,33,10131,130,57,-9999,0,-9999,,
20161223120000,20161223040000,128,33,10127,140,46,-9999,0,-9999,,
20161223130000,20161223050000,117,39,10131,100,41,-9999,3,-9999,,
20161223140000,20161223060000,100,56,10119,130,26,-9999,20,-9999,,
20161223150000,20161223070000,94,78,10128,140,21,-9999,71,-9999,,
20161223160000,20161223080000,89,72,10124,140,41,-9999,5,-9999,,
20161223170000,20161223090000,94,72,10121,140,51,-9999,-1,-9999,,
20161223180000,20161223100000,100,78,10118,130,77,-9999,0,99,,
20161223190000,20161223110000,111,78,10112,140,57,-9999,0,-9999,,
20161223200000,20161223120000,106,78,10116,140,26,-9999,23,-9999,,
20161223210000,20161223130000,111,94,10102,110,41,-9999,3,-9999,,
20161223220000,20161223140000,117,94,10097,180,21,-9999,3,-9999,,
20161223230000,20161223150000,122,83,10098,310,36,-9999,-1,-9999,,
20161224000000,20161223160000,117,78,10105,300,36,-9999,-1,28,,
20161224010000,20161223170000,106,67,10105,300,21,2,0,-9999,,
20161224020000,20161223180000,89,61,10105,260,31,-9999,10,-9999,,
20161224030000,20161223190000,89,61,10108,270,21,4,-1,-9999,,
20161224040000,20161223200000,89,50,10112,260,21,4,-1,-9999,,
20161224050000,20161223210000,78,50,10114,260,21,0,0,-9999,,
20161224060000,20161223220000,78,44,10116,0,0,0,0,10,,
20161224070000,20161223230000,67,33,10120,0,0,0,0,-9999,,
20161224080000,20161224000000,61,39,10118,280,21,2,0,-9999,,
20161224090000,20161224010000,67,33,10118,270,31,0,0,-9999,,
20161224100000,20161224020000,72,28,10117,260,36,2,0,-9999,,
20161224110000,20161224030000,72,33,10120,280,26,2,0,-9999,,
20161224120000,20161224040000,72,28,10121,280,26,0,0,-9999,,
20161224130000,20161224050000,61,22,10119,290,15,0,0,-9999,,
20161224140000,20161224060000,67,22,10120,270,15,0,0,-9999,,
20161224150000,20161224070000,61,17,10123,0,0,0,0,-9999,,
20161224160000,20161224080000,44,17,10127,0,0,0,0,-9999,,
20161224170000,20161224090000,83,28,10130,-9999,26,0,0,-9999,,
20161224180000,20161224100000,94,39,10137,10,26,0,0,-9999,,
20161224190000,20161224110000,100,39,10135,350,31,0,0,-9999,,
20161224200000,20161224120000,100,33,10130,350,62,0,0,-9999,,
20161224210000,20161224130000,106,33,10125,330,41,0,0,-9999,,
20161224220000,20161224140000,106,28,10125,350,46,0,0,-9999,,
20161224230000,20161224150000,106,17,10125,350,51,0,0,-9999,,
20161225000000,20161224160000,100,28,10130,330,31,0,0,-9999,,
20161225010000,20161224170000,89,28,10133,290,26,0,0,-9999,,
20161225020000,20161224180000,83,33,10137,280,36,0,0,-9999,,
20161225030000,20161224190000,78,33,10144,260,26,0,0,-9999,,
20161225040000,20161224200000,72,28,10151,260,21,0,0,-9999,,
20161225050000,20161224210000,67,22,10156,270,15,0,0,-9999,,
20161225060000,20161224220000,61,22,10158,210,15,0,0,-9999,,
20161225070000,20161224230000,44,11,10165,0,0,0,0,-9999,,
20161225080000,20161225000000,44,11,10168,0,0,0,0,-9999,,
20161225090000,20161225010000,33,11,10171,140,15,0,0,-9999,,
20161225100000,20161225020000,22,0,10175,150,15,0,0,-9999,,
20161225110000,20161225030000,17,0,10177,150,21,0,0,-9999,,
20161225120000,20161225040000,28,6,10176,150,21,0,0,-9999,,
20161225130000,20161225050000,28,6,10177,170,26,0,0,-9999,,
20161225140000,20161225060000,33,6,10178,150,21,0,0,-9999,,
20161225150000,20161225070000,33,6,10177,140,31,0,0,-9999,,
20161225160000,20161225080000,44,11,10182,160,21,2,0,-9999,,
20161225170000,20161225090000,50,22,10185,130,31,-9999,0,-9999,,
20161225180000,20161225100000,72,22,10189,140,31,2,0,-9999,,
20161225190000,20161225110000,100,22,10188,120,41,0,0,-9999,,
20161225200000,20161225120000,111,11,10181,120,51,-9999,0,-9999,,
20161225210000,20161225130000,122,-11,10176,110,41,0,0,-9999,,
20161225220000,20161225140000,111,-11,10174,120,15,0,0,-9999,,
20161225230000,20161225150000,117,-11,10175,90,15,4,0,-9999,,
20161226000000,20161225160000,111,6,10175,120,26,2,0,-9999,,
20161226010000,20161225170000,100,33,10175,30,46,-9999,0,-9999,,
20161226020000,20161225180000,78,22,10179,0,0,4,0,-9999,,
20161226030000,20161225190000,83,17,10189,150,15,0,0,-9999,,
20161226040000,20161225200000,72,11,10196,90,15,0,0,-9999,,
20161226050000,20161225210000,61,17,10208,320,15,0,0,-9999,,
20161226060000,20161225220000,56,22,10215,0,0,0,0,-9999,,
20161226070000,20161225230000,50,17,10222,280,21,0,0,-9999,,
20161226080000,20161226000000,56,22,10224,40,26,0,0,-9999,,
20161226090000,20161226010000,44,17,10225,250,26,0,0,-9999,,
20161226100000,20161226020000,39,11,10232,270,26,0,0,-9999,,
20161226110000,20161226030000,39,11,10237,210,15,0,0,-9999,,
20161226120000,20161226040000,33,6,10237,0,0,0,0,-9999,,
20161226130000,20161226050000,22,0,10242,0,0,0,0,-9999,,
20161226140000,20161226060000,11,-11,10248,10,15,0,0,-9999,,
20161226150000,20161226070000,39,-11,10252,350,51,0,0,-9999,,
20161226160000,20161226080000,39,-6,10257,250,21,0,0,-9999,,
20161226170000,20161226090000,50,17,10266,340,26,0,0,-9999,,
20161226180000,20161226100000,72,11,10271,360,21,0,0,-9999,,
20161226190000,20161226110000,83,6,10269,0,0,0,0,-9999,,
20161226200000,20161226120000,94,0,10265,360,31,0,0,-9999,,
20161226210000,20161226130000,106,0,10261,40,15,0,0,-9999,,
20161226220000,20161226140000,106,0,10256,340,26,0,0,-9999,,
20161226230000,20161226150000,117,0,10254,20,46,0,0,-9999,,
20161227000000,20161226160000,106,-17,10255,360,46,0,0,-9999,,
20161227010000,20161226170000,94,-11,10258,350,41,0,0,-9999,,
20161227020000,20161226180000,83,-28,10258,320,26,0,0,-9999,,
20161227030000,20161226190000,78,-11,10261,290,21,0,0,-9999,,
20161227040000,20161226200000,72,-22,10272,-9999,15,0,0,-9999,,
20161227050000,20161226210000,72,-22,10283,300,15,0,0,-9999,,
20161227060000,20161226220000,61,-17,10287,260,26,0,0,-9999,,
20161227070000,20161226230000,44,-22,10284,0,0,0,0,-9999,,
20161227080000,20161227000000,44,-17,10287,260,15,0,0,-9999,,
20161227090000,20161227010000,44,-6,10284,240,15,0,0,-9999,,
20161227100000,20161227020000,33,-6,10277,0,0,0,0,-9999,,
20161227110000,20161227030000,33,-11,10286,0,0,0,0,-9999,,
20161227120000,20161227040000,33,-11,10279,180,15,0,0,-9999,,
20161227130000,20161227050000,28,-11,10279,0,0,0,0,-9999,,
20161227140000,20161227060000,22,-17,10278,0,0,0,0,-9999,,
20161227150000,20161227070000,28,-17,10278,0,0,0,0,-9999,,
20161227160000,20161227080000,28,-17,10287,210,15,0,0,-9999,,
20161227170000,20161227090000,67,0,10289,0,0,0,0,-9999,,
20161227180000,20161227100000,83,-11,10290,10,15,0,0,-9999,,
20161227190000,20161227110000,83,0,10286,350,21,0,0,-9999,,
20161227200000,20161227120000,94,0,10283,350,36,0,0,-9999,,
20161227210000,20161227130000,117,-22,10273,330,21,0,0,-9999,,
20161227220000,20161227140000,133,-22,10262,0,0,0,0,-9999,,
20161227230000,20161227150000,122,11,10260,350,41,0,0,-9999,,
20161228000000,20161227160000,106,17,10265,330,26,0,0,-9999,,
20161228010000,20161227170000,100,6,10262,280,15,0,0,-9999,,
20161228020000,20161227180000,100,11,10263,270,26,0,0,-9999,,
20161228030000,20161227190000,72,11,10265,0,0,0,0,-9999,,
20161228040000,20161227200000,78,17,10265,0,0,0,0,-9999,,
20161228050000,20161227210000,56,6,10268,0,0,0,0,-9999,,
20161228060000,20161227220000,56,11,10274,0,0,0,0,-9999,,
20161228070000,20161227230000,56,11,10276,0,0,0,0,-9999,,
20161228080000,20161228000000,50,6,10274,260,15,0,0,-9999,,
20161228090000,20161228010000,44,6,10269,0,0,0,0,-9999,,
20161228100000,20161228020000,39,0,10270,0,0,0,0,-9999,,
20161228110000,20161228030000,33,0,10270,280,15,0,0,-9999,,
20161228120000,20161228040000,22,-6,10266,0,0,0,0,-9999,,
20161228130000,20161228050000,28,-6,10264,0,0,0,0,-9999,,
20161228140000,20161228060000,39,0,10264,250,15,0,0,-9999,,
20161228150000,20161228070000,33,0,10266,0,0,0,0,-9999,,
20161228160000,20161228080000,39,6,10268,0,0,0,0,-9999,,
20161228170000,20161228090000,67,17,10271,0,0,0,0,-9999,,
20161228180000,20161228100000,89,6,10274,360,15,0,0,-9999,,
20161228190000,20161228110000,111,11,10268,340,36,0,0,-9999,,
20161228200000,20161228120000,122,17,10258,350,21,0,0,-9999,,
20161228210000,20161228130000,133,11,10249,-9999,15,0,0,-9999,,
20161228220000,20161228140000,144,11,10238,10,31,0,0,-9999,,
20161228230000,20161228150000,150,6,10233,340,36,0,0,-9999,,
20161229000000,20161228160000,156,0,10232,320,36,0,0,-9999,,
20161229010000,20161228170000,144,0,10229,330,51,0,0,-9999,,
20161229020000,20161228180000,133,-6,10229,330,36,0,0,-9999,,
20161229030000,20161228190000,117,0,10235,330,15,0,0,-9999,,
20161229040000,20161228200000,83,0,10240,0,0,0,0,-9999,,
20161229050000,20161228210000,94,6,10243,280,15,0,0,-9999,,
20161229060000,20161228220000,72,6,10244,0,0,0,0,-9999,,
20161229070000,20161228230000,67,6,10241,0,0,0,0,-9999,,
20161229080000,20161229000000,50,0,10237,0,0,0,0,-9999,,
20161229090000,20161229010000,44,0,10233,0,0,0,0,-9999,,
20161229100000,20161229020000,39,0,10231,0,0,0,0,-9999,,
20161229110000,20161229030000,39,0,10230,240,15,0,0,-9999,,
20161229120000,20161229040000,28,-6,10228,0,0,0,0,-9999,,
20161229130000,20161229050000,33,0,10223,0,0,0,0,-9999,,
20161229140000,20161229060000,28,-6,10223,0,0,0,0,-9999,,
20161229150000,20161229070000,28,-6,10224,-9999,15,0,0,-9999,,
20161229160000,20161229080000,28,0,10228,0,0,0,0,-9999,,
20161229170000,20161229090000,78,28,10232,0,0,0,0,-9999,,
20161229180000,20161229100000,100,28,10237,0,0,0,0,-9999,,
20161229190000,20161229110000,122,11,10235,10,21,0,0,-9999,,
20161229200000,20161229120000,122,28,10229,-9999,-9999,0,0,-9999,,
20161229210000,20161229130000,133,17,10218,350,21,0,0,-9999,,
20161229220000,20161229140000,150,39,10210,350,21,0,0,-9999,,
20161229230000,20161229150000,150,39,10207,330,21,0,0,-9999,,
20161230000000,20161229160000,150,39,10206,290,21,0,0,-9999,,
20161230010000,20161229170000,122,44,10206,330,21,0,0,-9999,,
20161230020000,20161229180000,111,44,10204,320,15,0,0,-9999,,
20161230030000,20161229190000,111,44,10204,0,0,0,0,-9999,,
20161230040000,20161229200000,100,44,10205,0,0,0,0,-9999,,
20161230050000,20161229210000,89,44,10207,280,15,0,0,-9999,,
20161230060000,20161229220000,89,39,10210,230,15,0,0,-9999,,
20161230070000,20161229230000,72,33,10208,230,15,0,0,-9999,,
20161230080000,20161230000000,67,33,10204,0,0,0,0,-9999,,
20161230090000,20161230010000,67,33,10199,0,0,0,0,-9999,,
20161230100000,20161230020000,56,28,10196,0,0,0,0,-9999,,
20161230110000,20161230030000,50,22,10192,0,0,0,0,-9999,,
20161230120000,20161230040000,61,33,10189,0,0,0,0,-9999,,
20161230130000,20161230050000,61,33,10190,0,0,0,0,-9999,,
20161230140000,20161230060000,56,28,10190,100,21,0,0,-9999,,
20161230150000,20161230070000,61,33,10189,0,0,0,0,-9999,,
20161230160000,20161230080000,61,33,10188,0,0,0,0,-9999,,
20161230170000,20161230090000,78,44,10188,0,0,0,0,-9999,,
20161230180000,20161230100000,100,50,10190,90,15,0,0,-9999,,
20161230190000,20161230110000,106,50,10188,0,0,4,0,-9999,,
20161230200000,20161230120000,117,56,10180,0,0,-9999,0,-9999,,
20161230210000,20161230130000,133,50,10166,350,15,2,0,-9999,,
20161230220000,20161230140000,144,50,10160,350,21,2,0,-9999,,
20161230230000,20161230150000,144,39,10151,360,15,0,0,-9999,,
20161231000000,20161230160000,139,56,10148,0,0,0,0,-9999,,
20161231010000,20161230170000,128,44,10144,0,0,0,0,-9999,,
20161231020000,20161230180000,100,72,10144,360,41,0,0,-9999,,
20161231030000,20161230190000,94,72,10146,0,0,0,0,-9999,,
20161231040000,20161230200000,111,67,10147,270,41,0,0,-9999,,
20161231050000,20161230210000,106,61,10146,260,31,0,0,-9999,,
20161231060000,20161230220000,100,56,10146,280,41,4,0,-9999,,
20161231070000,20161230230000,100,50,10147,260,31,-9999,0,-9999,,
20161231080000,20161231000000,100,44,10144,270,31,-9999,0,-9999,,
20161231090000,20161231010000,94,39,10139,260,46,-9999,0,-9999,,
20161231100000,20161231020000,94,39,10142,240,15,-9999,0,-9999,,
20161231110000,20161231030000,94,39,10140,180,15,-9999,0,-9999,,
20161231120000,20161231040000,89,33,10138,0,0,-9999,0,-9999,,
20161231130000,20161231050000,78,17,10135,190,21,0,0,-9999,,
20161231140000,20161231060000,50,6,10138,150,15,0,0,-9999,,
20161231150000,20161231070000,67,11,10138,170,31,2,0,-9999,,
20161231160000,20161231080000,61,17,10138,200,21,0,0,-9999,,
20161231170000,20161231090000,78,28,10145,80,21,0,0,-9999,,
20161231180000,20161231100000,106,28,10148,90,21,0,0,-9999,,
20161231190000,20161231110000,117,28,10150,-9999,15,-9999,0,-9999,,
20161231200000,20161231120000,106,28,10146,30,51,-9999,0,-9999,,
20161231210000,20161231130000,117,33,10145,30,67,0,0,-9999,,
20161231220000,20161231140000,122,17,10140,20,31,0,0,-9999,,
20161231230000,20161231150000,117,11,10134,350,15,0,0,-9999,,
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
20170101010000,20161231170000,100,33,10142,320,21,-9999,0,-9999,,
20170101020000,20161231180000,94,22,10147,290,21,0,0,-9999,,
20170101030000,20161231190000,89,28,10151,280,21,0,0,-9999,,
20170101040000,20161231200000,83,22,10157,280,15,0,0,-9999,,
20170101050000,20161231210000,72,28,10154,140,15,0,0,-9999,,
20170101060000,20161231220000,67,22,10156,0,0,0,0,-9999,,
20170101070000,20161231230000,67,17,10157,0,0,0,0,-9999,,
20170101080000,20170101000000,44,11,10155,120,26,0,0,-9999,,
20170101090000,20170101010000,44,11,10152,0,0,0,0,-9999,,
20170101100000,20170101020000,67,28,10156,200,26,-9999,0,-9999,,
20170101110000,20170101030000,78,28,10160,170,15,-9999,0,-9999,,
